title,description,difficulty,prep_time,cook_time,servings,ingredients,instructions,calories,protein,fats,carbs,tags,source_url
"Tuna Pasta","Quick pasta with canned tuna, tomatoes, and capers. Pantry-friendly meal.","easy",5,15,4,"[{""name"":""penne"",""amount"":""400"",""unit"":""g"",""category"":""key"",""substitutes"":[""spaghetti"",""rigatoni""]},{""name"":""canned tuna"",""amount"":""300"",""unit"":""g"",""category"":""key"",""substitutes"":[""canned salmon""],""notes"":""in oil, drained""},{""name"":""canned tomatoes"",""amount"":""400"",""unit"":""g"",""category"":""important"",""substitutes"":[""fresh tomatoes""],""notes"":""diced""},{""name"":""capers"",""amount"":""2"",""unit"":""tbsp"",""category"":""flavor"",""substitutes"":[""olives""]},{""name"":""garlic"",""amount"":""2"",""unit"":""cloves"",""category"":""flavor"",""substitutes"":[""garlic powder""],""notes"":""minced""},{""name"":""parsley"",""amount"":""2"",""unit"":""tbsp"",""category"":""flavor"",""substitutes"":[""basil""],""notes"":""fresh""},{""name"":""olive oil"",""amount"":""2"",""unit"":""tbsp"",""category"":""base"",""substitutes"":[]},{""name"":""salt"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]},{""name"":""black pepper"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]}]","[""Bring a large pot of salted water to boil"",""Cook penne until al dente"",""Meanwhile, heat olive oil in a large skillet"",""Add minced garlic and sauté for 1 minute"",""Add canned tomatoes and simmer for 10 minutes"",""Flake in tuna and add capers"",""Stir and heat through for 2 minutes"",""Drain pasta and add to sauce"",""Toss with fresh parsley"",""Season and serve""]",440,26,10,58,"dinner,pasta,seafood,quick,pantry","https://example.com/tuna-pasta"
"Cheesy Baked Pasta","Pasta baked with cheese until golden and bubbly. Comfort food at its best.","easy",10,25,6,"[{""name"":""penne"",""amount"":""400"",""unit"":""g"",""category"":""key"",""substitutes"":[""rigatoni"",""ziti""]},{""name"":""mozzarella"",""amount"":""200"",""unit"":""g"",""category"":""important"",""substitutes"":[""provolone""],""notes"":""shredded""},{""name"":""cheddar cheese"",""amount"":""150"",""unit"":""g"",""category"":""important"",""substitutes"":[""gruyere""],""notes"":""shredded""},{""name"":""tomato sauce"",""amount"":""500"",""unit"":""ml"",""category"":""important"",""substitutes"":[""marinara""]},{""name"":""parmesan cheese"",""amount"":""50"",""unit"":""g"",""category"":""flavor"",""substitutes"":[""pecorino""],""notes"":""grated""},{""name"":""olive oil"",""amount"":""2"",""unit"":""tbsp"",""category"":""base"",""substitutes"":[]},{""name"":""salt"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]},{""name"":""black pepper"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]}]","[""Preheat oven to 180°C (350°F)"",""Bring a large pot of salted water to boil"",""Cook penne until just al dente, drain"",""In a large bowl, mix pasta with tomato sauce"",""Add half of the mozzarella and cheddar"",""Season with salt and pepper"",""Transfer to a greased baking dish"",""Top with remaining cheese and parmesan"",""Drizzle with olive oil"",""Bake for 20-25 minutes until golden and bubbly""]",480,22,18,54,"dinner,pasta,cheese,baked,comfort-food,vegetarian","https://example.com/cheesy-baked-pasta"
"Garlic Parmesan Fettuccine","Fettuccine tossed with garlic, butter, and parmesan. Simple and elegant.","easy",5,12,4,"[{""name"":""fettuccine"",""amount"":""400"",""unit"":""g"",""category"":""key"",""substitutes"":[""linguine"",""tagliatelle""]},{""name"":""butter"",""amount"":""60"",""unit"":""g"",""category"":""important"",""substitutes"":[""olive oil""]},{""name"":""parmesan cheese"",""amount"":""80"",""unit"":""g"",""category"":""important"",""substitutes"":[""pecorino""],""notes"":""grated""},{""name"":""garlic"",""amount"":""4"",""unit"":""cloves"",""category"":""flavor"",""substitutes"":[""garlic powder""],""notes"":""minced""},{""name"":""parsley"",""amount"":""2"",""unit"":""tbsp"",""category"":""flavor"",""substitutes"":[""basil""],""notes"":""fresh, chopped""},{""name"":""salt"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]},{""name"":""black pepper"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]}]","[""Bring a large pot of salted water to boil"",""Cook fettuccine until al dente"",""Reserve 1 cup pasta water before draining"",""In a large skillet, melt butter over medium heat"",""Add minced garlic and sauté for 2 minutes"",""Add drained fettuccine to skillet"",""Toss with garlic butter"",""Stir in grated parmesan cheese"",""Add pasta water as needed to create sauce"",""Garnish with parsley and serve""]",480,16,20,54,"dinner,pasta,italian,quick,vegetarian","https://example.com/garlic-parmesan-fettuccine"
"Simple Alfredo Pasta","Creamy alfredo sauce over pasta. Rich and indulgent.","easy",5,15,4,"[{""name"":""fettuccine"",""amount"":""400"",""unit"":""g"",""category"":""key"",""substitutes"":[""linguine"",""penne""]},{""name"":""heavy cream"",""amount"":""400"",""unit"":""ml"",""category"":""important"",""substitutes"":[""half and half""]},{""name"":""parmesan cheese"",""amount"":""100"",""unit"":""g"",""category"":""important"",""substitutes"":[""pecorino""],""notes"":""grated""},{""name"":""butter"",""amount"":""50"",""unit"":""g"",""category"":""important"",""substitutes"":[]},{""name"":""garlic"",""amount"":""2"",""unit"":""cloves"",""category"":""flavor"",""substitutes"":[""garlic powder""],""notes"":""minced""},{""name"":""salt"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]},{""name"":""black pepper"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]}]","[""Bring a large pot of salted water to boil"",""Cook fettuccine until al dente"",""Meanwhile, melt butter in a large saucepan"",""Add minced garlic and sauté for 1 minute"",""Pour in heavy cream and bring to a gentle simmer"",""Cook for 5 minutes, stirring occasionally"",""Remove from heat and stir in parmesan cheese"",""Drain pasta and add to sauce"",""Toss until well coated"",""Season with salt and pepper and serve""]",620,18,36,54,"dinner,pasta,italian,creamy,vegetarian","https://example.com/simple-alfredo-pasta"
"Pasta with Cherry Tomatoes","Pasta with burst cherry tomatoes and fresh basil. Light and fresh.","easy",5,15,4,"[{""name"":""spaghetti"",""amount"":""400"",""unit"":""g"",""category"":""key"",""substitutes"":[""linguine"",""angel hair""]},{""name"":""cherry tomatoes"",""amount"":""500"",""unit"":""g"",""category"":""important"",""substitutes"":[""grape tomatoes""],""notes"":""halved""},{""name"":""basil"",""amount"":""10"",""unit"":""pieces"",""category"":""flavor"",""substitutes"":[""parsley""],""notes"":""fresh leaves""},{""name"":""garlic"",""amount"":""4"",""unit"":""cloves"",""category"":""flavor"",""substitutes"":[""garlic powder""],""notes"":""minced""},{""name"":""parmesan cheese"",""amount"":""40"",""unit"":""g"",""category"":""flavor"",""substitutes"":[""pecorino""],""notes"":""grated""},{""name"":""olive oil"",""amount"":""60"",""unit"":""ml"",""category"":""base"",""substitutes"":[]},{""name"":""salt"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]},{""name"":""black pepper"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]}]","[""Bring a large pot of salted water to boil"",""Cook spaghetti until al dente"",""Meanwhile, heat olive oil in a large skillet"",""Add minced garlic and sauté for 1 minute"",""Add cherry tomatoes and cook for 8-10 minutes"",""Tomatoes should burst and create a sauce"",""Season with salt and pepper"",""Drain pasta and add to skillet"",""Tear basil leaves and add to pasta"",""Toss and serve with parmesan""]",420,12,14,60,"dinner,pasta,italian,vegetarian,fresh","https://example.com/pasta-cherry-tomatoes"
"Penne Arrabbiata","Spicy tomato sauce with garlic and red chili over penne. Fiery Italian classic.","easy",5,20,4,"[{""name"":""penne"",""amount"":""400"",""unit"":""g"",""category"":""key"",""substitutes"":[""rigatoni"",""spaghetti""]},{""name"":""canned tomatoes"",""amount"":""800"",""unit"":""g"",""category"":""important"",""substitutes"":[""fresh tomatoes""],""notes"":""crushed""},{""name"":""garlic"",""amount"":""4"",""unit"":""cloves"",""category"":""flavor"",""substitutes"":[""garlic powder""],""notes"":""sliced""},{""name"":""red pepper flakes"",""amount"":""1"",""unit"":""tsp"",""category"":""flavor"",""substitutes"":[""cayenne"",""fresh chili""]},{""name"":""parsley"",""amount"":""2"",""unit"":""tbsp"",""category"":""flavor"",""substitutes"":[""basil""],""notes"":""fresh, chopped""},{""name"":""olive oil"",""amount"":""60"",""unit"":""ml"",""category"":""base"",""substitutes"":[]},{""name"":""salt"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]}]","[""Bring a large pot of salted water to boil"",""Cook penne until al dente"",""Meanwhile, heat olive oil in a large saucepan"",""Add sliced garlic and red pepper flakes"",""Sauté for 1-2 minutes until garlic is golden"",""Add crushed tomatoes"",""Season with salt and simmer for 15 minutes"",""Stir occasionally"",""Drain pasta and add to sauce"",""Toss well and garnish with parsley""]",400,12,12,62,"dinner,pasta,italian,spicy,vegan","https://example.com/penne-arrabbiata"
"Pasta with Spinach and Garlic","Healthy pasta with sautéed spinach, garlic, and parmesan. Quick and nutritious.","easy",5,12,4,"[{""name"":""penne"",""amount"":""400"",""unit"":""g"",""category"":""key"",""substitutes"":[""fusilli"",""rigatoni""]},{""name"":""spinach"",""amount"":""300"",""unit"":""g"",""category"":""important"",""substitutes"":[""kale"",""swiss chard""],""notes"":""fresh""},{""name"":""garlic"",""amount"":""4"",""unit"":""cloves"",""category"":""flavor"",""substitutes"":[""garlic powder""],""notes"":""minced""},{""name"":""parmesan cheese"",""amount"":""60"",""unit"":""g"",""category"":""important"",""substitutes"":[""pecorino""],""notes"":""grated""},{""name"":""red pepper flakes"",""amount"":""0.5"",""unit"":""tsp"",""category"":""flavor"",""substitutes"":[""black pepper""]},{""name"":""olive oil"",""amount"":""60"",""unit"":""ml"",""category"":""base"",""substitutes"":[]},{""name"":""salt"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]}]","[""Bring a large pot of salted water to boil"",""Cook penne until al dente"",""Reserve 1 cup pasta water before draining"",""Heat olive oil in a large skillet over medium heat"",""Add minced garlic and red pepper flakes"",""Sauté for 1 minute until fragrant"",""Add spinach and cook until wilted, about 3 minutes"",""Add drained pasta to skillet"",""Toss with spinach, adding pasta water as needed"",""Top with parmesan and serve""]",440,16,16,58,"dinner,pasta,vegetarian,healthy,quick","https://example.com/pasta-spinach-garlic"
"Fried Rice","Classic fried rice with eggs, vegetables, and soy sauce. Perfect for using leftover rice.","easy",10,10,4,"[{""name"":""rice"",""amount"":""400"",""unit"":""g"",""category"":""key"",""substitutes"":[""quinoa"",""cauliflower rice""],""notes"":""cooked, day-old""},{""name"":""eggs"",""amount"":""2"",""unit"":""pieces"",""category"":""important"",""substitutes"":[]},{""name"":""mixed vegetables"",""amount"":""200"",""unit"":""g"",""category"":""important"",""substitutes"":[""frozen peas and carrots""],""notes"":""peas, carrots, corn""},{""name"":""green onion"",""amount"":""3"",""unit"":""pieces"",""category"":""flavor"",""substitutes"":[""regular onion""],""notes"":""chopped""},{""name"":""soy sauce"",""amount"":""3"",""unit"":""tbsp"",""category"":""flavor"",""substitutes"":[""tamari""]},{""name"":""garlic"",""amount"":""2"",""unit"":""cloves"",""category"":""flavor"",""substitutes"":[""garlic powder""],""notes"":""minced""},{""name"":""vegetable oil"",""amount"":""2"",""unit"":""tbsp"",""category"":""base"",""substitutes"":[]},{""name"":""salt"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]}]","[""Heat oil in a large wok or skillet over high heat"",""Scramble eggs and set aside"",""Add more oil if needed and sauté garlic for 30 seconds"",""Add mixed vegetables and stir-fry for 3 minutes"",""Add cooked rice and break up any clumps"",""Stir-fry for 5 minutes until rice is heated through"",""Add scrambled eggs back to the pan"",""Pour soy sauce over rice and toss to coat"",""Add chopped green onions"",""Serve hot""]",320,10,10,48,"dinner,rice,asian,quick,vegetarian","https://example.com/fried-rice"
"Chicken Rice Bowl","Tender chicken breast over rice with vegetables. Healthy and satisfying.","easy",10,20,4,"[{""name"":""chicken breast"",""amount"":""500"",""unit"":""g"",""category"":""key"",""substitutes"":[""chicken thighs"",""turkey""],""notes"":""boneless""},{""name"":""rice"",""amount"":""300"",""unit"":""g"",""category"":""key"",""substitutes"":[""quinoa"",""brown rice""],""notes"":""uncooked""},{""name"":""broccoli"",""amount"":""200"",""unit"":""g"",""category"":""important"",""substitutes"":[""green beans""],""notes"":""florets""},{""name"":""soy sauce"",""amount"":""3"",""unit"":""tbsp"",""category"":""flavor"",""substitutes"":[""teriyaki sauce""]},{""name"":""garlic"",""amount"":""2"",""unit"":""cloves"",""category"":""flavor"",""substitutes"":[""garlic powder""],""notes"":""minced""},{""name"":""vegetable oil"",""amount"":""2"",""unit"":""tbsp"",""category"":""base"",""substitutes"":[]},{""name"":""salt"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]}]","[""Cook rice according to package instructions"",""Cut chicken into bite-sized pieces"",""Season chicken with salt"",""Heat oil in a large skillet over medium-high heat"",""Cook chicken for 6-8 minutes until golden and cooked through"",""Add minced garlic and cook for 1 minute"",""Add broccoli and stir-fry for 4-5 minutes"",""Pour soy sauce over chicken and vegetables"",""Divide rice among bowls"",""Top with chicken and broccoli mixture""]",420,35,10,45,"dinner,bowl,chicken,rice,healthy","https://example.com/chicken-rice-bowl"
"Beef Teriyaki Bowl","Sliced beef with teriyaki sauce over rice. Sweet and savory.","easy",10,15,4,"[{""name"":""beef sirloin"",""amount"":""500"",""unit"":""g"",""category"":""key"",""substitutes"":[""flank steak"",""chicken""],""notes"":""thinly sliced""},{""name"":""rice"",""amount"":""300"",""unit"":""g"",""category"":""key"",""substitutes"":[""quinoa""],""notes"":""uncooked""},{""name"":""teriyaki sauce"",""amount"":""120"",""unit"":""ml"",""category"":""important"",""substitutes"":[""soy sauce with honey""]},{""name"":""broccoli"",""amount"":""200"",""unit"":""g"",""category"":""important"",""substitutes"":[""snap peas""],""notes"":""florets""},{""name"":""sesame seeds"",""amount"":""1"",""unit"":""tbsp"",""category"":""flavor"",""substitutes"":[]},{""name"":""vegetable oil"",""amount"":""2"",""unit"":""tbsp"",""category"":""base"",""substitutes"":[]}]","[""Cook rice according to package instructions"",""Heat oil in a large skillet over high heat"",""Add sliced beef and cook for 3-4 minutes"",""Add broccoli and stir-fry for 3 minutes"",""Pour teriyaki sauce over beef and vegetables"",""Cook for 2-3 minutes until sauce thickens"",""Divide rice among bowls"",""Top with beef and broccoli"",""Sprinkle with sesame seeds"",""Serve immediately""]",450,32,12,50,"dinner,bowl,beef,rice,asian","https://example.com/beef-teriyaki-bowl"
"Shrimp Rice Bowl","Garlic shrimp over fluffy rice. Quick and delicious.","easy",8,10,4,"[{""name"":""shrimp"",""amount"":""500"",""unit"":""g"",""category"":""key"",""substitutes"":[""prawns"",""chicken""],""notes"":""peeled, deveined""},{""name"":""rice"",""amount"":""300"",""unit"":""g"",""category"":""key"",""substitutes"":[""quinoa""],""notes"":""uncooked""},{""name"":""garlic"",""amount"":""4"",""unit"":""cloves"",""category"":""flavor"",""substitutes"":[""garlic powder""],""notes"":""minced""},{""name"":""lemon"",""amount"":""1"",""unit"":""piece"",""category"":""flavor"",""substitutes"":[""lime""],""notes"":""juiced""},{""name"":""parsley"",""amount"":""2"",""unit"":""tbsp"",""category"":""flavor"",""substitutes"":[""cilantro""],""notes"":""fresh, chopped""},{""name"":""butter"",""amount"":""40"",""unit"":""g"",""category"":""flavor"",""substitutes"":[""olive oil""]},{""name"":""salt"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]},{""name"":""black pepper"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]}]","[""Cook rice according to package instructions"",""Pat shrimp dry and season with salt and pepper"",""Melt butter in a large skillet over medium-high heat"",""Add minced garlic and cook for 30 seconds"",""Add shrimp and cook for 2-3 minutes per side"",""Squeeze lemon juice over shrimp"",""Divide rice among bowls"",""Top with garlic shrimp"",""Garnish with fresh parsley"",""Serve immediately""]",380,30,10,45,"dinner,bowl,seafood,rice,quick","https://example.com/shrimp-rice-bowl"
"Egg Fried Rice","Simple fried rice with scrambled eggs. Budget-friendly and tasty.","easy",5,10,4,"[{""name"":""rice"",""amount"":""400"",""unit"":""g"",""category"":""key"",""substitutes"":[""quinoa""],""notes"":""cooked, day-old""},{""name"":""eggs"",""amount"":""4"",""unit"":""pieces"",""category"":""important"",""substitutes"":[]},{""name"":""green onion"",""amount"":""4"",""unit"":""pieces"",""category"":""flavor"",""substitutes"":[""regular onion""],""notes"":""chopped""},{""name"":""soy sauce"",""amount"":""3"",""unit"":""tbsp"",""category"":""flavor"",""substitutes"":[""tamari""]},{""name"":""sesame oil"",""amount"":""1"",""unit"":""tsp"",""category"":""flavor"",""substitutes"":[""vegetable oil""]},{""name"":""vegetable oil"",""amount"":""3"",""unit"":""tbsp"",""category"":""base"",""substitutes"":[]},{""name"":""salt"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]}]","[""Beat eggs with a pinch of salt"",""Heat 1 tbsp oil in a wok over high heat"",""Scramble eggs and set aside"",""Add remaining oil to wok"",""Add rice and break up clumps"",""Stir-fry for 5 minutes"",""Add soy sauce and sesame oil"",""Add scrambled eggs back to wok"",""Stir in chopped green onions"",""Serve hot""]",340,12,14,42,"dinner,rice,asian,quick,vegetarian,budget","https://example.com/egg-fried-rice"
"Vegetable Rice Bowl","Colorful mixed vegetables over rice. Healthy and customizable.","easy",10,15,4,"[{""name"":""rice"",""amount"":""300"",""unit"":""g"",""category"":""key"",""substitutes"":[""quinoa"",""brown rice""],""notes"":""uncooked""},{""name"":""mixed vegetables"",""amount"":""400"",""unit"":""g"",""category"":""important"",""substitutes"":[],""notes"":""bell peppers, carrots, broccoli""},{""name"":""soy sauce"",""amount"":""3"",""unit"":""tbsp"",""category"":""flavor"",""substitutes"":[""teriyaki sauce""]},{""name"":""garlic"",""amount"":""2"",""unit"":""cloves"",""category"":""flavor"",""substitutes"":[""garlic powder""],""notes"":""minced""},{""name"":""ginger"",""amount"":""1"",""unit"":""tsp"",""category"":""flavor"",""substitutes"":[""ground ginger""],""notes"":""fresh, grated""},{""name"":""vegetable oil"",""amount"":""2"",""unit"":""tbsp"",""category"":""base"",""substitutes"":[]},{""name"":""salt"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]}]","[""Cook rice according to package instructions"",""Chop all vegetables into bite-sized pieces"",""Heat oil in a large skillet or wok over high heat"",""Add garlic and ginger, sauté for 30 seconds"",""Add vegetables and stir-fry for 8-10 minutes"",""Add soy sauce and toss to coat"",""Season with salt if needed"",""Divide rice among bowls"",""Top with stir-fried vegetables"",""Serve hot""]",300,8,8,50,"dinner,bowl,vegetarian,rice,healthy,vegan","https://example.com/vegetable-rice-bowl"
"Simple Burrito Bowl","Mexican-style bowl with rice, beans, and toppings. Customizable and filling.","easy",10,20,4,"[{""name"":""rice"",""amount"":""300"",""unit"":""g"",""category"":""key"",""substitutes"":[""quinoa""],""notes"":""uncooked""},{""name"":""black beans"",""amount"":""400"",""unit"":""g"",""category"":""important"",""substitutes"":[""pinto beans""],""notes"":""canned, drained""},{""name"":""corn"",""amount"":""200"",""unit"":""g"",""category"":""important"",""substitutes"":[],""notes"":""canned or frozen""},{""name"":""cheddar cheese"",""amount"":""100"",""unit"":""g"",""category"":""important"",""substitutes"":[""monterey jack""],""notes"":""shredded""},{""name"":""salsa"",""amount"":""120"",""unit"":""ml"",""category"":""flavor"",""substitutes"":[""pico de gallo""]},{""name"":""lime"",""amount"":""1"",""unit"":""piece"",""category"":""flavor"",""substitutes"":[""lemon""],""notes"":""juiced""},{""name"":""cilantro"",""amount"":""2"",""unit"":""tbsp"",""category"":""flavor"",""substitutes"":[""parsley""],""notes"":""fresh, chopped""},{""name"":""salt"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]}]","[""Cook rice with lime juice and salt"",""Heat black beans with a splash of water"",""Warm corn in a separate pan"",""Season beans and corn with salt"",""Fluff rice with a fork"",""Divide rice among bowls"",""Top with black beans and corn"",""Add shredded cheese"",""Spoon salsa over the top"",""Garnish with cilantro and serve""]",420,16,10,68,"dinner,bowl,mexican,vegetarian,rice","https://example.com/burrito-bowl"
"Quinoa Veggie Bowl","Protein-packed quinoa with roasted vegetables. Nutritious and delicious.","easy",10,25,4,"[{""name"":""quinoa"",""amount"":""250"",""unit"":""g"",""category"":""key"",""substitutes"":[""rice"",""couscous""],""notes"":""uncooked""},{""name"":""zucchini"",""amount"":""200"",""unit"":""g"",""category"":""important"",""substitutes"":[""eggplant""],""notes"":""diced""},{""name"":""bell pepper"",""amount"":""200"",""unit"":""g"",""category"":""important"",""substitutes"":[""any vegetables""],""notes"":""diced""},{""name"":""cherry tomatoes"",""amount"":""150"",""unit"":""g"",""category"":""important"",""substitutes"":[""diced tomatoes""],""notes"":""halved""},{""name"":""feta cheese"",""amount"":""80"",""unit"":""g"",""category"":""flavor"",""substitutes"":[""goat cheese""],""notes"":""crumbled""},{""name"":""lemon"",""amount"":""1"",""unit"":""piece"",""category"":""flavor"",""substitutes"":[""lime""],""notes"":""juiced""},{""name"":""olive oil"",""amount"":""3"",""unit"":""tbsp"",""category"":""base"",""substitutes"":[]},{""name"":""salt"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]},{""name"":""black pepper"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]}]","[""Preheat oven to 200°C (400°F)"",""Cook quinoa according to package instructions"",""Toss vegetables with 2 tbsp olive oil, salt, and pepper"",""Spread on a baking sheet"",""Roast for 20-25 minutes until tender"",""Fluff cooked quinoa with a fork"",""Mix quinoa with roasted vegetables"",""Drizzle with remaining olive oil and lemon juice"",""Top with crumbled feta"",""Serve warm or cold""]",380,14,16,46,"dinner,bowl,vegetarian,quinoa,healthy","https://example.com/quinoa-veggie-bowl"
"Chicken and Broccoli Rice","Simple one-pan meal with chicken, broccoli, and rice. Easy cleanup.","easy",10,25,4,"[{""name"":""chicken breast"",""amount"":""500"",""unit"":""g"",""category"":""key"",""substitutes"":[""chicken thighs""],""notes"":""diced""},{""name"":""rice"",""amount"":""300"",""unit"":""g"",""category"":""key"",""substitutes"":[""quinoa""],""notes"":""uncooked""},{""name"":""broccoli"",""amount"":""300"",""unit"":""g"",""category"":""important"",""substitutes"":[""cauliflower""],""notes"":""florets""},{""name"":""chicken broth"",""amount"":""600"",""unit"":""ml"",""category"":""important"",""substitutes"":[""water""]},{""name"":""garlic"",""amount"":""2"",""unit"":""cloves"",""category"":""flavor"",""substitutes"":[""garlic powder""],""notes"":""minced""},{""name"":""soy sauce"",""amount"":""2"",""unit"":""tbsp"",""category"":""flavor"",""substitutes"":[""tamari""]},{""name"":""vegetable oil"",""amount"":""2"",""unit"":""tbsp"",""category"":""base"",""substitutes"":[]},{""name"":""salt"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]}]","[""Heat oil in a large skillet with a lid"",""Season chicken with salt and cook until golden, about 5 minutes"",""Add minced garlic and cook for 1 minute"",""Add rice and stir to coat"",""Pour in chicken broth and soy sauce"",""Bring to a boil, then reduce heat to low"",""Cover and simmer for 15 minutes"",""Add broccoli on top of rice"",""Cover and cook for 5 more minutes"",""Fluff and serve""]",420,35,10,48,"dinner,bowl,chicken,rice,one-pan","https://example.com/chicken-broccoli-rice"
"Simple Bibimbap","Korean rice bowl with vegetables and egg. Colorful and satisfying.","easy",15,15,4,"[{""name"":""rice"",""amount"":""300"",""unit"":""g"",""category"":""key"",""substitutes"":[""brown rice""],""notes"":""uncooked""},{""name"":""eggs"",""amount"":""4"",""unit"":""pieces"",""category"":""important"",""substitutes"":[]},{""name"":""spinach"",""amount"":""200"",""unit"":""g"",""category"":""important"",""substitutes"":[""kale""],""notes"":""fresh""},{""name"":""carrots"",""amount"":""150"",""unit"":""g"",""category"":""important"",""substitutes"":[],""notes"":""julienned""},{""name"":""bean sprouts"",""amount"":""150"",""unit"":""g"",""category"":""important"",""substitutes"":[]},{""name"":""soy sauce"",""amount"":""3"",""unit"":""tbsp"",""category"":""flavor"",""substitutes"":[""tamari""]},{""name"":""sesame oil"",""amount"":""2"",""unit"":""tsp"",""category"":""flavor"",""substitutes"":[""vegetable oil""]},{""name"":""garlic"",""amount"":""2"",""unit"":""cloves"",""category"":""flavor"",""substitutes"":[""garlic powder""],""notes"":""minced""},{""name"":""vegetable oil"",""amount"":""3"",""unit"":""tbsp"",""category"":""base"",""substitutes"":[]},{""name"":""salt"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]}]","[""Cook rice according to package instructions"",""Blanch spinach and bean sprouts separately, squeeze dry"",""Sauté carrots in 1 tbsp oil for 3 minutes"",""Season each vegetable with salt, garlic, and sesame oil"",""Fry eggs sunny-side up in remaining oil"",""Divide rice among bowls"",""Arrange vegetables on top of rice"",""Top each bowl with a fried egg"",""Drizzle with soy sauce"",""Mix everything together before eating""]",400,16,14,52,"dinner,bowl,korean,rice,vegetarian","https://example.com/simple-bibimbap"
"Rice with Peas and Carrots","Simple side dish with colorful vegetables. Kid-friendly.","easy",5,20,4,"[{""name"":""rice"",""amount"":""300"",""unit"":""g"",""category"":""key"",""substitutes"":[""quinoa""],""notes"":""uncooked""},{""name"":""peas"",""amount"":""150"",""unit"":""g"",""category"":""important"",""substitutes"":[""edamame""],""notes"":""frozen""},{""name"":""carrots"",""amount"":""150"",""unit"":""g"",""category"":""important"",""substitutes"":[""corn""],""notes"":""diced""},{""name"":""butter"",""amount"":""30"",""unit"":""g"",""category"":""flavor"",""substitutes"":[""olive oil""]},{""name"":""salt"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]}]","[""Cook rice according to package instructions"",""In the last 5 minutes, add frozen peas and diced carrots"",""Continue cooking until rice is done"",""Drain any excess water"",""Stir in butter until melted"",""Season with salt"",""Fluff with a fork"",""Serve as a side or light main dish""]",280,8,6,50,"dinner,side,rice,vegetarian,kid-friendly","https://example.com/rice-peas-carrots"
"Cilantro Lime Rice Bowl","Fresh and zesty rice bowl. Perfect base for any protein.","easy",5,20,4,"[{""name"":""rice"",""amount"":""300"",""unit"":""g"",""category"":""key"",""substitutes"":[""quinoa""],""notes"":""uncooked""},{""name"":""lime"",""amount"":""2"",""unit"":""pieces"",""category"":""flavor"",""substitutes"":[""lemon""],""notes"":""juiced""},{""name"":""cilantro"",""amount"":""4"",""unit"":""tbsp"",""category"":""flavor"",""substitutes"":[""parsley""],""notes"":""fresh, chopped""},{""name"":""garlic"",""amount"":""1"",""unit"":""clove"",""category"":""flavor"",""substitutes"":[""garlic powder""],""notes"":""minced""},{""name"":""olive oil"",""amount"":""1"",""unit"":""tbsp"",""category"":""base"",""substitutes"":[]},{""name"":""salt"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]}]","[""Cook rice according to package instructions"",""While rice cooks, mix lime juice, olive oil, and garlic"",""When rice is done, transfer to a bowl"",""Pour lime mixture over hot rice"",""Stir in chopped cilantro"",""Season with salt"",""Fluff with a fork"",""Serve as a side or bowl base""]",260,6,4,50,"dinner,side,rice,vegan,mexican","https://example.com/cilantro-lime-rice-bowl"
